EmployeeID,Name,Age,Gender,Department,City,Salary,Experience,PerformanceScore,JoinDate,Sales,Bonus
12795,Employee_2794,31.0,M,Sales,Chennai,28582.0,3,1.61,2025-06-30,61723,24874
12796,Employee_2795,55.0,M,Finance,Pune,137781.0,8,1.19,2023-05-25,24638,20119
12797,Employee_2796,34.0,M,IT,Chennai,55280.0,16,3.15,2025-08-05,1785,21583
12798,Employee_2797,,F,Operations,Pune,143885.0,20,1.94,2023-03-23,1227,24670
12799,Employee_2798,24.0,F,Finance,Delhi,67589.0,19,2.2,2025-09-06,71483,11951
12800,Employee_2799,24.0,F,Operations,Delhi,129004.0,20,1.98,2026-04-05,8477,23584
12801,Employee_2800,48.0,F,Finance,Delhi,65000.0,1,3.6,2026-02-02,18211,16768
12802,Employee_2801,28.0,M,Finance,Delhi,127592.0,2,3.21,2024-05-02,80430,1577
12803,Employee_2802,22.0,F,Marketing,Mumbai,122208.0,14,1.31,2023-03-23,29387,14369
12804,Employee_2803,42.0,M,IT,Hyderabad,26085.0,6,3.11,2023-04-04,11217,12688
12805,Employee_2804,36.0,F,Finance,Hyderabad,106427.0,3,4.16,2023-12-09,48488,18202
12806,Employee_2805,49.0,F,Sales,,40600.0,11,1.32,2025-03-07,12556,8188
12807,Employee_2806,50.0,F,Operations,Delhi,122994.0,0,4.56,2023-12-27,78104,21558
12808,Employee_2807,32.0,M,Marketing,Chennai,84801.0,16,3.31,2025-12-25,27914,15135
12809,Employee_2808,,F,Operations,Pune,86739.0,3,4.8,2024-09-15,26704,2889
12810,Employee_2809,31.0,F,Sales,Hyderabad,99181.0,3,1.59,2025-05-17,23466,1558
12811,Employee_2810,41.0,F,Sales,Bangalore,142309.0,8,4.97,2024-03-04,75018,20317
12812,Employee_2811,41.0,M,Finance,Pune,132114.0,20,3.58,2023-06-20,20932,14994
12813,Employee_2812,25.0,F,Sales,Bangalore,66596.0,9,3.27,2024-07-31,74224,15443
12814,Employee_2813,40.0,F,IT,Bangalore,142036.0,18,3.06,2023-03-09,66595,24215
12815,Employee_2814,57.0,M,Sales,Delhi,95410.0,18,1.09,2025-11-23,39199,6949
12816,Employee_2815,23.0,M,Finance,Bangalore,104303.0,14,,2023-01-01,29777,8643
12817,Employee_2816,53.0,F,Operations,Delhi,77188.0,16,3.58,2023-05-31,20054,17453
12818,Employee_2817,29.0,F,Sales,Mumbai,51825.0,6,1.37,2025-06-20,48192,18573
12819,Employee_2818,29.0,F,Marketing,Chennai,35913.0,2,1.08,2023-09-15,4339,3902
12820,Employee_2819,24.0,M,Marketing,Bangalore,106751.0,4,1.2,2025-01-19,85709,14762
12821,Employee_2820,55.0,M,Marketing,Chennai,109269.0,15,3.44,2024-09-19,99118,21724
12822,Employee_2821,37.0,M,Operations,,39332.0,6,3.46,2025-03-05,61534,12308
12823,Employee_2822,54.0,F,HR,Bangalore,79895.0,15,3.0,2023-01-19,46955,6895
12824,Employee_2823,44.0,M,Marketing,Pune,29432.0,8,2.23,2023-02-04,93604,8550
12825,Employee_2824,52.0,F,Marketing,Mumbai,113095.0,0,,2024-01-06,39316,23081
12826,Employee_2825,21.0,M,HR,Hyderabad,51570.0,2,3.07,2024-05-05,88022,4910
12827,Employee_2826,28.0,M,Operations,,130569.0,7,1.08,2025-03-27,57670,12964
12828,Employee_2827,43.0,M,Marketing,Bangalore,31103.0,17,2.13,2023-01-07,31641,23368
12829,Employee_2828,60.0,F,Finance,Mumbai,134316.0,17,1.21,2024-07-02,62745,3155
12830,Employee_2829,32.0,F,Operations,Hyderabad,147046.0,18,4.6,2024-01-06,20046,8956
12831,Employee_2830,32.0,F,Marketing,Pune,40900.0,6,3.9,2025-01-26,17585,14741
12832,Employee_2831,35.0,F,Marketing,Chennai,83415.0,19,4.98,2026-02-12,8087,10563
12833,Employee_2832,39.0,M,HR,Pune,92567.0,5,2.21,2024-07-27,42430,16466
12834,Employee_2833,46.0,F,Finance,Mumbai,87713.0,10,4.51,2024-11-11,41711,19299
12835,Employee_2834,49.0,M,Operations,Hyderabad,108169.0,4,3.41,2026-03-11,94866,15213
12836,Employee_2835,42.0,F,Sales,Chennai,83639.0,11,2.81,2023-03-29,44316,5351
12837,Employee_2836,60.0,F,IT,Hyderabad,113728.0,0,1.89,2024-04-07,79556,8468
12838,Employee_2837,41.0,M,Finance,Pune,110476.0,18,3.95,2025-12-07,44543,14241
12839,Employee_2838,58.0,M,Sales,Delhi,131823.0,10,4.62,2024-04-25,5471,24451
12840,Employee_2839,40.0,F,Finance,Delhi,33988.0,14,1.94,2025-04-02,62129,22648
12841,Employee_2840,49.0,F,Sales,Chennai,128603.0,15,1.7,2024-06-07,28122,23179
12842,Employee_2841,24.0,M,Sales,Chennai,103488.0,2,3.78,2023-07-30,69659,15897
12843,Employee_2842,27.0,M,Finance,Chennai,117905.0,10,4.91,2023-09-01,77869,5455
12844,Employee_2843,48.0,M,HR,Delhi,126398.0,10,4.0,2023-08-27,52459,8691
12845,Employee_2844,48.0,M,Finance,Pune,27977.0,9,2.14,2026-05-05,39771,18597
12846,Employee_2845,24.0,M,Finance,Chennai,140650.0,1,2.68,2025-02-07,70326,23823
12847,Employee_2846,42.0,F,Sales,Delhi,129029.0,19,2.54,2023-08-23,33036,11332
12848,Employee_2847,32.0,F,IT,Chennai,79641.0,4,4.41,2023-07-06,56087,14441
12849,Employee_2848,23.0,F,Sales,Chennai,26268.0,7,4.09,2024-12-13,36878,10052
12850,Employee_2849,42.0,F,Marketing,Hyderabad,139465.0,12,3.36,2026-05-29,91459,10181
12851,Employee_2850,22.0,M,Finance,Chennai,79431.0,14,2.1,2024-05-11,2601,13771
12852,Employee_2851,44.0,M,Operations,Delhi,41756.0,1,4.75,2023-07-06,12788,3923
12853,Employee_2852,54.0,M,Finance,Pune,45764.0,11,3.61,2025-07-24,53929,18816
12854,Employee_2853,47.0,F,HR,Delhi,84912.0,7,4.88,2023-11-09,22307,1340
12855,Employee_2854,21.0,M,Operations,Delhi,65385.0,20,3.32,2025-03-29,28129,24765
12856,Employee_2855,28.0,M,Sales,,40032.0,18,4.28,2023-01-22,64869,11569
12857,Employee_2856,43.0,F,HR,Hyderabad,120014.0,0,4.25,2023-03-09,13712,15206
12858,Employee_2857,58.0,F,Finance,Bangalore,70702.0,7,2.35,2024-01-27,23303,2198
12859,Employee_2858,26.0,F,Sales,Bangalore,36885.0,9,4.86,2025-12-24,47515,5296
12860,Employee_2859,42.0,M,Sales,Bangalore,34796.0,12,1.09,2024-12-29,17004,16976
12861,Employee_2860,45.0,M,Marketing,Delhi,129583.0,4,4.07,2024-06-24,86698,14030
12862,Employee_2861,38.0,F,Marketing,Chennai,,8,4.86,2024-07-21,94773,21577
12863,Employee_2862,37.0,F,IT,Bangalore,106014.0,9,2.36,2025-06-18,77025,16462
12864,Employee_2863,32.0,M,Marketing,Mumbai,57117.0,13,3.59,2023-07-31,83099,16510
12865,Employee_2864,26.0,F,Operations,Mumbai,45753.0,10,3.25,2023-07-19,21349,10483
12866,Employee_2865,46.0,M,Sales,Mumbai,45325.0,13,4.05,2025-09-13,47059,5934
12867,Employee_2866,47.0,F,Marketing,Pune,32021.0,2,4.46,2023-06-27,60056,23994
12868,Employee_2867,28.0,F,IT,Chennai,105721.0,20,3.41,2025-07-19,58372,12831
12869,Employee_2868,39.0,F,Finance,Delhi,149080.0,15,4.26,2023-02-13,94679,20471
12870,Employee_2869,21.0,M,Operations,Delhi,78096.0,19,2.25,2023-06-17,49805,7073
12871,Employee_2870,49.0,M,Marketing,Chennai,96404.0,16,1.91,2023-10-14,16685,17839
12872,Employee_2871,55.0,F,Sales,Hyderabad,38071.0,4,2.72,2024-12-09,93145,6853
12873,Employee_2872,60.0,M,Finance,Hyderabad,145084.0,6,3.71,2023-12-03,42697,4250
12874,Employee_2873,34.0,F,Sales,Pune,89649.0,16,1.75,2024-08-08,77653,1257
12875,Employee_2874,55.0,F,Finance,Chennai,,19,3.72,2026-04-09,89577,17865
12876,Employee_2875,40.0,M,Operations,Hyderabad,107051.0,10,2.58,2023-07-02,27009,5730
12877,Employee_2876,33.0,M,Sales,,134611.0,11,4.18,2023-01-16,20678,12305
12878,Employee_2877,58.0,M,Marketing,Bangalore,65058.0,1,1.15,2025-06-05,37623,18780
12879,Employee_2878,28.0,M,Marketing,Bangalore,73263.0,18,3.67,2025-04-16,14369,6418
12880,Employee_2879,40.0,F,IT,Pune,116502.0,4,3.6,2023-04-20,36519,6171
12881,Employee_2880,53.0,M,Finance,Chennai,129820.0,10,4.76,2023-11-02,94745,23457
12882,Employee_2881,46.0,M,IT,Bangalore,132645.0,18,3.85,2025-09-06,75905,24443
12883,Employee_2882,59.0,F,HR,Chennai,69470.0,6,4.19,2023-01-06,43256,23839
12884,Employee_2883,41.0,F,Marketing,Hyderabad,112826.0,20,4.62,2025-04-22,79893,11818
12885,Employee_2884,29.0,F,Finance,Bangalore,121238.0,5,3.7,2023-12-27,92006,7202
12886,Employee_2885,44.0,F,Operations,Hyderabad,53223.0,10,2.16,2026-04-23,85419,15639
12887,Employee_2886,57.0,M,IT,Chennai,58575.0,13,4.48,2024-10-17,2329,7178
12888,Employee_2887,37.0,M,Operations,Chennai,70799.0,3,3.99,2026-01-28,93586,18031
12889,Employee_2888,44.0,F,Operations,Mumbai,139738.0,7,2.7,2026-01-18,32407,14298
12890,Employee_2889,41.0,F,Operations,Pune,134704.0,8,3.84,2025-09-10,52779,2611
12891,Employee_2890,59.0,M,IT,Delhi,46661.0,1,4.47,2024-12-24,79074,21268
12892,Employee_2891,59.0,M,HR,Pune,106975.0,10,4.9,2026-01-09,19834,14908
12893,Employee_2892,33.0,M,IT,Chennai,61432.0,19,4.81,2023-04-25,48303,22366
12894,Employee_2893,31.0,M,Sales,Chennai,124047.0,6,2.3,2023-10-03,96282,4586
12895,Employee_2894,39.0,M,Marketing,Pune,56147.0,3,2.69,2023-03-21,40825,7080
12896,Employee_2895,31.0,F,IT,Chennai,54114.0,13,1.44,2023-06-28,78167,13781
12897,Employee_2896,33.0,F,IT,Hyderabad,31030.0,0,1.99,2024-07-14,58017,18142
12898,Employee_2897,21.0,F,HR,Bangalore,115051.0,11,4.53,2024-05-23,44327,14971
12899,Employee_2898,60.0,F,Sales,Chennai,72429.0,18,2.44,2023-09-17,70830,18016
12900,Employee_2899,39.0,M,IT,Pune,72743.0,4,3.48,2023-10-19,43424,1329
12901,Employee_2900,32.0,F,Marketing,Pune,120869.0,7,3.66,2025-06-03,60536,6446
12902,Employee_2901,28.0,M,Marketing,Pune,90615.0,10,4.13,2023-10-18,84650,13245
12903,Employee_2902,28.0,M,IT,Mumbai,72577.0,3,1.73,2024-06-25,74685,11366
12904,Employee_2903,32.0,M,Operations,Hyderabad,119584.0,14,2.22,2025-02-02,48246,18368
12905,Employee_2904,53.0,M,Operations,Hyderabad,135436.0,19,2.79,2025-12-22,61638,1668
12906,Employee_2905,46.0,M,Sales,Mumbai,27966.0,11,2.46,2024-08-16,24577,14326
12907,Employee_2906,59.0,M,Marketing,Hyderabad,138838.0,19,4.93,2025-08-05,33175,15822
12908,Employee_2907,48.0,M,Operations,Mumbai,28728.0,20,4.34,2024-04-24,64609,17825
12909,Employee_2908,25.0,F,Marketing,Hyderabad,62304.0,9,2.92,2024-01-16,84949,20309
12910,Employee_2909,28.0,M,Sales,Mumbai,74277.0,15,4.52,2023-11-06,59587,5020
12911,Employee_2910,45.0,F,Sales,Mumbai,129117.0,7,2.39,2025-12-15,4766,23061
12912,Employee_2911,47.0,F,Operations,Hyderabad,115330.0,19,4.14,2025-04-26,40824,22097
12913,Employee_2912,43.0,M,IT,Mumbai,25947.0,7,1.89,2024-02-29,27056,19757
12914,Employee_2913,50.0,M,Finance,Hyderabad,103101.0,5,4.09,2026-03-11,9299,4126
12915,Employee_2914,43.0,F,HR,Mumbai,106380.0,2,2.83,2024-10-22,37331,3933
12916,Employee_2915,40.0,F,Finance,Pune,91130.0,7,1.43,2023-08-14,58223,20752
12917,Employee_2916,38.0,F,Finance,Delhi,46414.0,9,2.09,2023-01-25,44866,23900
12918,Employee_2917,38.0,F,Marketing,Hyderabad,121226.0,4,,2023-04-05,8849,4806
12919,Employee_2918,22.0,M,Sales,Mumbai,107060.0,10,4.0,2024-05-22,14771,16095
12920,Employee_2919,24.0,M,Marketing,Pune,118005.0,3,1.29,2024-07-18,30604,22639
12921,Employee_2920,50.0,M,Operations,Delhi,44439.0,16,3.64,2026-04-14,7035,9066
12922,Employee_2921,53.0,F,HR,Mumbai,116742.0,2,3.86,2024-10-05,81640,12509
12923,Employee_2922,56.0,M,Operations,Delhi,83220.0,17,3.62,2024-05-04,65520,9261
12924,Employee_2923,38.0,F,IT,Hyderabad,71785.0,7,4.04,2024-04-03,74495,13768
12925,Employee_2924,57.0,M,HR,Delhi,61973.0,11,1.71,2025-06-19,4196,5585
12926,Employee_2925,39.0,F,Marketing,Bangalore,112091.0,20,3.35,2023-12-04,51337,21982
12927,Employee_2926,48.0,M,Marketing,Chennai,98318.0,15,4.76,2025-08-20,37899,6817
12928,Employee_2927,60.0,M,Operations,Bangalore,93196.0,13,3.44,2026-05-21,20459,1116
12929,Employee_2928,40.0,F,Marketing,Hyderabad,139317.0,20,3.45,2023-12-11,66948,16616
12930,Employee_2929,53.0,F,Marketing,Hyderabad,130160.0,15,3.95,2024-07-29,94270,19197
12931,Employee_2930,32.0,F,Finance,Delhi,31089.0,3,2.33,2025-07-31,75210,15942
12932,Employee_2931,35.0,F,IT,Pune,95854.0,0,3.8,2023-12-12,77687,18287
12933,Employee_2932,59.0,F,Finance,Mumbai,87235.0,0,4.66,2023-11-21,37615,9685
12934,Employee_2933,22.0,M,Marketing,,117141.0,14,1.04,2024-04-11,9794,23589
12935,Employee_2934,49.0,F,Sales,Mumbai,54400.0,19,4.48,2023-04-01,25358,4858
12936,Employee_2935,30.0,M,Finance,Pune,40405.0,19,1.87,2023-10-21,34849,15138
12937,Employee_2936,22.0,M,Marketing,Hyderabad,142240.0,2,2.82,2024-06-07,63603,20067
12938,Employee_2937,31.0,M,Marketing,Chennai,77763.0,13,4.41,2025-04-29,95379,21559
12939,Employee_2938,33.0,M,IT,Bangalore,55209.0,8,4.3,2023-09-16,90582,4730
12940,Employee_2939,30.0,M,Operations,Hyderabad,98598.0,18,4.57,2026-01-15,74752,7628
12941,Employee_2940,34.0,F,HR,Hyderabad,42424.0,7,4.76,2026-03-27,9389,22525
12942,Employee_2941,38.0,F,Finance,Delhi,131810.0,1,2.79,2023-07-05,42382,13882
12943,Employee_2942,29.0,M,Finance,Pune,114523.0,3,3.63,2023-12-10,84061,6443
12944,Employee_2943,59.0,M,Finance,Delhi,134955.0,0,2.56,2025-03-31,57087,2540
12945,Employee_2944,48.0,F,Marketing,Delhi,45556.0,10,2.4,2025-01-10,76781,9088
12946,Employee_2945,23.0,F,IT,Mumbai,118137.0,4,2.73,2024-07-22,84040,8959
12947,Employee_2946,40.0,M,Marketing,Hyderabad,44330.0,1,3.97,2025-08-07,78895,15464
12948,Employee_2947,26.0,F,Marketing,Pune,106266.0,12,3.01,2024-05-23,98184,18009
12949,Employee_2948,47.0,F,Operations,Delhi,28236.0,16,4.26,2023-01-16,5527,13571
12950,Employee_2949,22.0,F,Sales,Bangalore,94216.0,16,3.98,2024-06-08,57258,16406
12951,Employee_2950,49.0,M,IT,Chennai,55312.0,17,1.08,2023-07-19,92905,23356
12952,Employee_2951,58.0,F,Finance,Pune,138687.0,20,3.52,2026-04-22,7693,14499
12953,Employee_2952,23.0,M,HR,Mumbai,46191.0,8,2.75,2023-11-05,38671,7162
12954,Employee_2953,36.0,M,Finance,Pune,134602.0,5,2.83,2026-03-27,33823,7797
12955,Employee_2954,50.0,M,Marketing,Hyderabad,108457.0,19,4.27,2023-09-16,89678,5858
12956,Employee_2955,60.0,M,IT,Mumbai,61640.0,2,3.19,2026-03-26,79950,1837
12957,Employee_2956,22.0,M,IT,Chennai,125171.0,7,4.54,2024-02-29,58364,3015
12958,Employee_2957,37.0,F,IT,Bangalore,87293.0,2,3.85,2025-02-17,94810,22540
12959,Employee_2958,32.0,M,Sales,Delhi,139124.0,0,3.21,2025-11-10,81586,16625
12960,Employee_2959,55.0,M,Finance,Pune,140849.0,19,4.02,2024-09-30,19378,8234
12961,Employee_2960,21.0,M,Sales,Mumbai,61688.0,12,1.15,2025-07-08,18218,5748
12962,Employee_2961,35.0,F,Operations,Chennai,96229.0,20,1.11,2025-10-08,80808,1063
12963,Employee_2962,46.0,F,HR,Delhi,110802.0,4,1.33,2023-12-16,15526,9221
12964,Employee_2963,57.0,F,Operations,Chennai,134252.0,15,2.75,2025-08-18,81278,22036
12965,Employee_2964,41.0,F,Marketing,Bangalore,117024.0,20,1.94,2024-03-13,43874,24173
12966,Employee_2965,51.0,F,Sales,Delhi,49122.0,15,4.94,2024-03-31,81831,24567
12967,Employee_2966,45.0,F,Sales,Delhi,66224.0,11,3.17,2024-09-15,82089,3325
12968,Employee_2967,43.0,F,Operations,Delhi,119540.0,12,3.65,2026-01-08,45281,6850
12969,Employee_2968,44.0,M,Marketing,Mumbai,31331.0,3,2.12,2024-10-04,87608,5372
12970,Employee_2969,58.0,M,IT,Delhi,112102.0,8,2.29,2024-01-27,70672,23748
12971,Employee_2970,48.0,F,Marketing,Chennai,136411.0,15,2.34,2024-07-27,15705,22149
12972,Employee_2971,41.0,M,Finance,Mumbai,67262.0,0,3.79,2023-02-02,17403,24575
12973,Employee_2972,38.0,M,Operations,Delhi,137157.0,4,2.89,2026-03-05,18416,3879
12974,Employee_2973,56.0,F,Marketing,Chennai,132690.0,20,3.07,2025-07-09,42784,3188
12975,Employee_2974,55.0,M,IT,Chennai,141214.0,4,3.37,2024-02-14,86194,20165
12976,Employee_2975,29.0,M,Marketing,Pune,131435.0,18,4.08,2025-10-19,64376,13313
12977,Employee_2976,58.0,F,Sales,Chennai,135100.0,8,1.36,2026-01-19,12853,19529
12978,Employee_2977,50.0,M,HR,Hyderabad,111314.0,7,4.11,2024-02-17,29369,17659
12979,Employee_2978,54.0,F,Sales,Bangalore,84592.0,18,3.25,2023-10-26,48121,15908
12980,Employee_2979,52.0,F,HR,Delhi,58926.0,17,3.68,2023-03-14,1747,18650
12981,Employee_2980,23.0,M,Marketing,Delhi,111287.0,14,2.31,2023-09-18,44326,7576
12982,Employee_2981,23.0,M,Finance,,144318.0,3,2.64,2024-11-20,40772,5104
12983,Employee_2982,48.0,M,Marketing,Chennai,143201.0,14,1.92,2025-08-16,83887,12135
12984,Employee_2983,35.0,F,IT,Chennai,149958.0,12,4.92,2025-01-01,49409,16204
12985,Employee_2984,43.0,F,Marketing,Delhi,42528.0,17,2.99,2024-11-15,70083,3319
12986,Employee_2985,60.0,F,HR,Hyderabad,25068.0,19,4.98,2026-04-03,99247,17415
12987,Employee_2986,31.0,M,Sales,Mumbai,94253.0,4,2.96,2025-04-19,30011,18235
12988,Employee_2987,52.0,M,Finance,Mumbai,105754.0,17,1.88,2023-12-01,85718,16838
12989,Employee_2988,56.0,F,Marketing,Bangalore,68968.0,7,3.03,2025-01-01,56757,23252
12990,Employee_2989,53.0,M,Marketing,Pune,115938.0,0,1.16,2025-03-14,51956,11256
12991,Employee_2990,44.0,M,Sales,Bangalore,73623.0,18,4.62,2026-03-30,61022,8720
12992,Employee_2991,59.0,F,Finance,Delhi,122179.0,16,4.27,2024-01-25,68559,12736
12993,Employee_2992,54.0,F,Operations,Delhi,67129.0,1,3.9,2025-01-29,75128,2807
12994,Employee_2993,48.0,M,Marketing,Delhi,148863.0,18,3.44,2025-06-01,60762,13051
12995,Employee_2994,57.0,F,Marketing,Pune,138996.0,15,3.32,2025-08-29,64769,23579
12996,Employee_2995,27.0,M,Operations,Chennai,119688.0,17,4.99,2025-12-30,32109,23715
12997,Employee_2996,24.0,F,HR,Pune,86321.0,1,2.11,2025-07-29,87352,7063
12998,Employee_2997,57.0,F,HR,Bangalore,36526.0,5,4.12,2026-01-20,27499,11390
12999,Employee_2998,21.0,F,IT,Chennai,117452.0,6,3.33,2025-06-21,26944,24795
13000,Employee_2999,21.0,M,Sales,Chennai,133511.0,5,4.9,2023-01-24,98798,4562
13001,Employee_3000,40.0,M,Finance,Bangalore,116564.0,5,4.31,2024-07-10,44280,20582
13002,Employee_3001,39.0,F,Marketing,Chennai,51709.0,8,4.99,2024-12-01,19261,5504
13003,Employee_3002,49.0,F,Marketing,Mumbai,132535.0,7,3.35,2024-02-07,44647,8985
13004,Employee_3003,30.0,F,IT,Bangalore,40063.0,20,1.82,2024-03-16,59741,11084
13005,Employee_3004,38.0,M,Marketing,Bangalore,29723.0,8,3.01,2025-05-31,24345,13631
13006,Employee_3005,48.0,F,Sales,Mumbai,29213.0,11,3.84,2025-07-14,11111,17325
13007,Employee_3006,55.0,F,IT,Pune,47797.0,17,4.1,2026-05-27,17389,24118
13008,Employee_3007,51.0,F,Sales,Pune,126770.0,5,1.0,2024-04-29,58929,15006
13009,Employee_3008,47.0,F,IT,Pune,109946.0,3,3.02,2026-05-26,10713,24373
13010,Employee_3009,31.0,M,Marketing,Chennai,113918.0,6,1.94,2025-12-26,37646,20331
13011,Employee_3010,58.0,M,IT,Mumbai,70217.0,17,4.5,2023-01-31,20853,5123
13012,Employee_3011,25.0,F,HR,Bangalore,93283.0,19,1.61,2023-11-18,10013,12292
13013,Employee_3012,28.0,M,Finance,Bangalore,48655.0,4,3.67,2024-07-19,4093,13921
13014,Employee_3013,54.0,M,Marketing,Bangalore,120884.0,17,2.06,2023-01-10,48544,22167
13015,Employee_3014,32.0,M,Operations,Chennai,102990.0,9,2.43,2024-11-08,77840,12880
13016,Employee_3015,58.0,F,Finance,Chennai,37587.0,7,4.76,2025-04-30,51009,6599
13017,Employee_3016,21.0,M,Marketing,Hyderabad,47555.0,0,1.96,2025-07-15,99057,1071
13018,Employee_3017,51.0,M,Finance,Pune,53071.0,14,1.38,2023-10-12,27881,11349
13019,Employee_3018,24.0,M,HR,Hyderabad,45239.0,2,1.28,2023-06-02,31767,6516
13020,Employee_3019,25.0,F,Finance,Hyderabad,148441.0,14,3.02,2024-01-06,41745,13519
13021,Employee_3020,50.0,F,IT,Chennai,122138.0,13,3.57,2023-10-28,60530,13269
13022,Employee_3021,44.0,M,Finance,Pune,74151.0,0,2.31,2023-05-26,34993,9234
13023,Employee_3022,23.0,M,Marketing,Pune,27203.0,20,3.76,2025-12-11,82547,5360
13024,Employee_3023,31.0,F,Operations,Bangalore,38635.0,7,1.24,2024-12-02,28132,2831
13025,Employee_3024,24.0,F,Operations,Chennai,77571.0,6,4.43,2023-05-21,42613,17429
13026,Employee_3025,46.0,M,Sales,Pune,26144.0,8,4.27,2026-01-16,57552,8392
13027,Employee_3026,47.0,M,Finance,Hyderabad,57699.0,17,4.94,2023-03-25,76067,23455
13028,Employee_3027,47.0,F,Operations,Mumbai,109619.0,11,4.75,2026-02-03,71092,19059
13029,Employee_3028,26.0,F,Finance,Mumbai,116663.0,7,2.42,2023-01-21,3717,8268
13030,Employee_3029,35.0,M,Operations,Chennai,37213.0,7,2.6,2025-10-26,25538,12544
13031,Employee_3030,50.0,F,Finance,Bangalore,41944.0,5,3.98,2025-08-24,43022,7381
13032,Employee_3031,57.0,M,Marketing,Bangalore,91723.0,2,1.54,2026-05-29,39890,24128
13033,Employee_3032,57.0,M,Finance,Pune,93669.0,1,2.26,2026-01-15,54680,10461
13034,Employee_3033,57.0,M,Marketing,Chennai,93947.0,13,,2024-03-28,76336,7834
13035,Employee_3034,55.0,F,Marketing,Mumbai,59457.0,7,2.82,2023-12-08,40407,20407
13036,Employee_3035,43.0,M,Sales,Hyderabad,127711.0,5,3.21,2024-01-28,24402,20174
13037,Employee_3036,26.0,M,Operations,Pune,60191.0,3,1.84,2025-09-29,28224,23727
13038,Employee_3037,24.0,F,IT,Hyderabad,141057.0,4,1.11,2026-02-10,64248,2012
13039,Employee_3038,38.0,F,Marketing,Pune,145695.0,20,3.88,2025-08-28,71286,15772
13040,Employee_3039,29.0,M,Operations,Delhi,97264.0,12,1.08,2023-06-07,14820,21973
13041,Employee_3040,49.0,M,HR,Hyderabad,82924.0,8,4.89,2025-03-21,36837,20891
13042,Employee_3041,33.0,F,Finance,Chennai,58744.0,12,,2024-11-29,84883,5802
13043,Employee_3042,37.0,F,HR,Hyderabad,78424.0,8,3.66,2023-06-15,21978,19455
13044,Employee_3043,52.0,F,Finance,Hyderabad,113417.0,15,2.74,2023-02-03,14713,8530
13045,Employee_3044,42.0,M,Sales,Pune,103337.0,11,1.24,2023-09-12,41431,11197
13046,Employee_3045,24.0,M,Marketing,Mumbai,101084.0,1,2.89,2023-10-29,32207,3317
13047,Employee_3046,25.0,M,IT,Delhi,57886.0,18,3.07,2023-08-08,72839,22731
13048,Employee_3047,57.0,F,Marketing,Hyderabad,124846.0,15,4.42,2025-11-21,7142,19559
13049,Employee_3048,33.0,M,Finance,Mumbai,144550.0,12,3.93,2025-07-23,4755,13830
13050,Employee_3049,54.0,F,IT,Bangalore,109963.0,4,1.32,2024-05-23,67366,12321
13051,Employee_3050,42.0,M,Marketing,Delhi,25972.0,5,1.84,2025-08-10,40342,19756
13052,Employee_3051,43.0,F,IT,Delhi,124219.0,20,2.25,2023-08-03,80229,24186
13053,Employee_3052,23.0,M,Finance,Pune,31621.0,16,1.47,2023-09-02,7121,6225
13054,Employee_3053,54.0,M,Sales,Hyderabad,116549.0,16,2.83,2023-01-20,29304,7228
13055,Employee_3054,52.0,F,Sales,Bangalore,74738.0,16,4.94,2023-07-29,49294,22505
13056,Employee_3055,41.0,F,Marketing,Pune,82694.0,2,3.06,2024-03-01,88994,15786
13057,Employee_3056,41.0,M,HR,Chennai,79777.0,12,3.97,2025-09-26,65902,10656
13058,Employee_3057,31.0,F,Finance,Mumbai,39530.0,11,3.73,2025-09-07,44704,14533
13059,Employee_3058,59.0,F,Marketing,Mumbai,32354.0,5,4.4,2023-03-13,90599,12233
13060,Employee_3059,24.0,M,Marketing,Pune,71529.0,20,1.86,2023-06-27,46258,22528
13061,Employee_3060,21.0,F,Sales,Mumbai,127895.0,12,4.02,2023-10-26,35612,10250
13062,Employee_3061,48.0,M,IT,Hyderabad,76714.0,13,4.53,2023-09-23,47017,7812
13063,Employee_3062,44.0,M,Finance,Mumbai,113759.0,6,1.69,2024-06-03,97081,14275
13064,Employee_3063,55.0,F,IT,Hyderabad,149750.0,4,2.39,2023-10-02,24227,8824
13065,Employee_3064,33.0,F,Operations,Chennai,66232.0,13,4.88,2025-08-05,59922,6455
13066,Employee_3065,54.0,M,Operations,Bangalore,77079.0,17,4.12,2023-02-22,66736,16792
13067,Employee_3066,31.0,M,Finance,Delhi,145883.0,3,2.13,2025-03-22,83435,19888
13068,Employee_3067,56.0,M,HR,Pune,37550.0,0,3.26,2024-05-03,72407,11005
13069,Employee_3068,37.0,M,Operations,Pune,113196.0,6,2.62,2024-05-16,22834,2502
13070,Employee_3069,55.0,M,Sales,Hyderabad,85385.0,19,2.96,2023-11-03,32325,8042
13071,Employee_3070,38.0,M,HR,,89736.0,12,2.42,2024-02-21,87759,21244
13072,Employee_3071,60.0,F,Marketing,Chennai,121565.0,3,2.12,2024-05-23,30546,12543
13073,Employee_3072,42.0,F,Operations,Delhi,55268.0,12,3.7,2025-07-09,89410,24903
13074,Employee_3073,44.0,F,Sales,Bangalore,137655.0,3,4.11,2024-09-29,27972,20244
13075,Employee_3074,39.0,M,Marketing,Pune,116876.0,2,4.5,2024-10-27,66459,16556
13076,Employee_3075,57.0,F,HR,Hyderabad,29290.0,7,1.62,2023-01-06,53383,2248
13077,Employee_3076,59.0,M,Finance,Chennai,80034.0,19,4.29,2024-02-26,4696,24467
